,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y1
341,9286.82,1820584405,294790509.5,12769967.92,-202471.57,21.33,3,1,1,18,0
342,33.91,4770946.51,39617.78,46393.145,-38.84,4.42,3,0,1,18,0
343,1763.36,703144142.4,172871054,15038095.49,-288118.42,25.42,3,1,1,17,0
344,21.64,5299655.3,2160363.67,200731.41,-3440.59,31.67,3,1,1,21,1
345,17.15,6840567.92,498954.61,96622.795,-831.59,2.58,3,1,1,17,0
346,4.36,1739386.15,28358.9,70230.57,-47.26,2.67,-1,0,-3,18,0
347,18.75,7716519.88,228383.58,116393.35,228383.58,4.42,3,1,1,20,0
348,341.37,83609558.03,1347292.51,2805791.91,-2145.69,13.58,3,1,1,21,0
349,96.3,53337256.6,1828098.36,1307592.255,1828098.36,24,3,1,1,18,0
350,14.52,8041918.17,983981.66,638669.94,983981.66,30.08,3,1,1,20,1
351,25.12,6151698.58,81621.43,5333.83,-129.99,3.75,3,0,1,17,1
352,0.34,134673.4,-111966.96,1281.49,186.61,5.42,3,0,1,15,1
353,18.27,7286115.17,-97465.83,53749.82,162.44,3,3,0,1,18,0
354,0.34,19258.86,-1941.14,3950.945,0.97,5,-1,0,-3,15,1
355,36.39,3700606.9,-15857.45,61400.755,19.12,5.67,3,1,1,15,1
356,1.59,389446.96,-3340.84,1729.54,5.32,2.5,-1,0,-3,16,0
357,19.4,2729390.06,82288.12,81741.72,-80.67,19.08,-1,0,-3,17,1
358,1.35,331151.02,-9826.23,7495.07,15.65,5.33,3,1,1,17,1
359,33.47,6562148.6,27827.71,121822.915,-19.11,10.42,3,1,1,17,1
360,22.09,2246273.92,-218679.02,40095.025,263.71,16.58,3,1,1,15,1
361,117.49,65073866.41,521635.15,1346354.295,521635.15,20.17,3,1,1,17,0
362,5.06,991527.13,69167.33,13462.575,-47.51,2.83,3,1,1,18,0
363,2.32,236247.52,-312334.94,4790.075,376.65,3,3,1,1,16,0
364,2.62,514268.23,-155060.01,77332.5,106.5,4,3,0,1,17,0
365,0.35,35500,-36000,222409.2633,43.41,1.33,3,-2,1,-4,0
366,114.18,27966494.67,482097.5,197757.815,-767.79,13.25,3,1,1,18,1
367,40.87,10009134.32,135135.09,307285.335,-215.22,7.75,3,1,1,16,1
368,5.6,2232055.15,-34550.72,27302.56,57.58,2.5,-1,0,-3,21,0
369,3.31,811881.18,324950.21,0,-517.51,13.75,3,0,1,41,1
370,4.61,1897383.93,15217.23,119.72,15217.23,1.67,3,0,1,15,0
371,1.17,106940.63,-2268.15,276.575,2.15,1.08,3,0,1,12,0
372,0.21,20952.38,-22667.62,222409.2633,27.34,3.58,3,-2,1,-4,0
373,137.19,33600329.56,-4651455.66,1358.535,7407.9,11.67,3,0,1,21,1
374,2.23,545469.15,-7025.69,15483.385,11.19,7.92,3,1,1,17,1
375,1.97,200000,-18580.07,222409.2633,22.41,4.83,3,-2,1,-4,0
376,17.54,3437834.53,341119.68,26628.495,-234.29,2.42,3,0,1,21,0
377,0.34,84466.18,-105041.25,-11881.89,167.29,6.08,3,0,1,33,1
378,6.22,1219162.31,-57002.8,3221.58,39.15,2.92,3,1,1,16,0
379,27.87,6826954.83,-12292913.44,-419870.245,19577.66,18,3,0,1,18,1
380,0.87,213382.13,-33156.47,0,52.8,1.17,3,0,1,11,0
381,2.75,1094581.92,-176295.11,43055.725,293.83,3.17,3,1,1,17,0
382,15.24,2145012.43,-71409.29,415265.615,70.01,4.75,3,1,1,17,1
383,211.34,20226877.2,52781.5,921675.795,-52.78,19.33,3,1,1,17,1
384,9.02,917017.77,5975.02,0,-7.21,5.17,-1,0,-3,21,1
385,49665.86162,16523791.02,-719213.01,222409.2633,867.31,5.58,3,-2,1,-4,1
386,12.56,1277305.73,-32861.42,5173.87,39.63,7,3,0,1,26,1
387,49665.86162,16523791.02,-3626.7,222409.2633,-3626.7,5.92,3,-2,1,-4,1
388,0.6,240523.7,-8780.93,6062.55,14.63,1.5,-1,0,-3,15,0
389,49665.86162,16523791.02,829048.9088,0,10191.70409,6.5,3,0,1,26,1
390,9.61,976953.94,-560349.65,47287.15,675.73,6.5,-1,0,-3,21,1
391,629.08,154079185,982223.9,606215.605,-1564.29,5.83,3,1,1,18,1
392,4.67,657196.77,1314.22,10295.175,-1.29,8.17,-1,0,-3,18,0
393,49665.86162,16523791.02,-89106.1,0,87.36,3.08,3,0,1,33,0
394,2.84,557227.72,1754.36,423.565,-1.2,1.25,3,0,1,12,0
395,1.16,284900.68,10031.2,11748.24,-15.98,6.58,3,1,1,14,1
396,38.7,3935643.5,1580572.1,20685.03,-1906.03,2.83,3,0,1,18,0
397,1.31,520452.75,-17692.5,5359.07,29.49,1.58,-1,0,-3,18,0
398,80.82,11372245.73,159025.55,51024.11,-155.91,6.33,3,1,1,17,1
399,3.23,328426.41,-58722.65,0,70.81,2,3,0,1,9,0
400,1.46,148514.86,95327.47,0,-114.96,5.67,-1,0,-3,45,1
401,5.26,1030526.86,13881.95,5152.635,-9.53,3.08,3,0,1,15,0
402,25.3,2572934.27,32529.74,9460.61,-39.23,1.92,3,1,1,21,0
403,81.44,19946758.28,44074.9,21588.065,-70.19,8.75,3,1,1,21,0
404,0.04,8849.56,-423691.53,13854.835,674.77,13.42,3,1,1,21,1
405,20.51,2086030.35,47437.56,6614.745,-57.21,2.33,3,1,1,15,0
406,4.89,958603.01,2971.97,222409.2633,-2.04,1.08,3,-2,1,-4,0
407,19.74,3870198.18,-24873.12,20635.925,17.08,9,3,0,1,33,1
408,1.05,205499.42,9605.29,21210.78,-6.6,4.83,-1,1,-3,21,1
409,2.83,270502.27,-53399042.81,8033854.695,53399.04,10.58,3,1,1,21,1
410,0.53,212815.54,-308454.81,274530.65,514.09,4.42,-1,1,-3,21,0
411,49665.86162,16523791.02,-39199.7,0,47.27,18.67,3,0,1,12,0
412,89.04,21807621.8,25435.8,4958.38,-40.51,1,-1,1,-3,12,0
413,1.78,181024.71,-117591.9,0,141.81,16.58,3,0,1,44,1
414,10.81,2647444.77,-221187.06,68643.46,352.26,6.75,3,0,1,18,1
415,75.37,7665999.01,109107.45,-771958.07,-131.57,14.25,3,0,1,18,1
416,5.6,788514.84,-385960.68,0,378.39,3.25,3,0,1,10,0
417,0.19,105429.37,-28969.8,1776.44,-28969.8,1.67,-1,0,-3,14,0
418,0.66,161017.69,-35515.34,2990.505,56.56,2.33,3,0,1,18,0
419,2.83,270591.28,-3099.17,5846.19,3.1,6,-1,0,-3,18,1
420,10.74,1092213.6,10703.6,13223.075,-12.91,14,3,0,1,21,1
421,0.64,255700,-264202.81,654.95,440.34,1.5,-1,0,-3,15,0
422,429.27,60401363.39,10300967.32,641408.08,-10098.99,5,3,1,1,18,1
423,150.25,21141477.97,13426512.28,424007.855,-13163.25,5.83,3,1,1,18,1
424,3.42,481083.95,-4675.24,12536.86,4.58,7.58,3,1,1,14,1
425,2.16,303861.18,11652.51,98.255,-11.42,6.67,3,0,1,21,1
426,0.16,21893.81,-295.18,0,0.29,6.5,-1,0,-3,20,1
427,1.48,363684.85,-47.51,350.415,0.08,4.92,3,1,1,14,1
428,53.16,7480243.24,963.61,8283.8,-0.94,5.92,3,0,1,17,1
429,5.85,1147710.98,-799931.47,24489.645,549.42,15.25,3,0,1,18,1
430,2.06,289902.97,152908.16,1165.05,-149.91,5.42,3,0,1,12,1
431,1.14,160141.51,15422.91,10904.66,-15.12,15.75,3,0,1,21,1
432,0.4,56471.7,-193951.09,5992.485,190.15,6.67,3,0,1,21,1
433,6.12,861725.62,-291169.28,2655.72,285.46,4.92,3,0,1,21,1
434,0.17,23584.91,-65108.77,12370.515,63.83,5.25,3,1,1,21,1
435,95.62,9725247.94,134723.67,172205.145,-162.46,5.83,3,1,1,14,1
436,214.2,52462088.86,-443728.03,136567.235,706.68,5.17,3,1,1,17,1
437,90.5,50125341.17,1036267.83,642565.76,1036267.83,5.75,3,1,1,17,1
438,21.35,11824039.84,-1304958.36,-1103341.46,-1304958.36,4.33,3,0,1,16,1
439,33.76,6619004.6,-20953.77,140193.18,14.39,6.58,3,1,1,17,1
440,0.24,133646.02,-3391.84,38559.005,-3391.84,15.25,3,0,1,17,1
441,10.58,1488737.41,331634.11,16892.09,-325.13,5.75,3,1,1,15,1
442,14.13,3460258.34,163530.54,38133.035,-260.44,12,3,1,1,17,1
443,6.04,3346264.17,-368724.73,24441.475,-368724.73,6.67,3,1,1,16,1
444,8.87,1738197.91,83446.44,12578.565,-57.31,4.83,-1,1,-3,16,1
445,7.43,4116378.01,150354.85,62404.12,150354.85,7.17,3,1,1,21,1
446,9.48,1858517.41,-16222.34,631.445,11.14,4.5,3,1,1,10,1
447,173.57,34025793.9,560852.92,254796.49,-385.21,5.58,3,1,1,17,1
448,0.67,369413.04,-4807.81,8412.525,-4807.81,4.92,-1,0,-3,21,1
449,30.18,7392792.28,191579.26,7575.165,-305.11,10.58,3,1,1,21,1
450,31.83,1784500.97,64941.53,21204.795,-32.47,4.92,3,0,1,21,1
451,13.92,3410266.06,543070.55,73282.535,-864.89,3.83,3,1,1,17,1
452,429.27,60401363.39,10300967.32,641408.08,-10098.99,5,3,1,1,18,1
453,823.13,115820704.1,192620.95,96773.445,-188.84,1.92,3,1,1,16,0
454,95.62,9725247.94,134723.67,172205.145,-162.46,5.83,3,1,1,14,1
455,1.51,369748.67,75604.02,26377.735,-120.41,6.83,3,1,1,10,1
456,27.3,6686140.93,-8089.27,0,12.88,9.25,3,0,1,16,0
457,15.55,3808381.13,-176804.96,19187.875,281.58,15.92,3,0,1,18,1
458,3.6,366246.02,75183.92,88651.795,-90.66,5.58,3,0,1,17,1
459,6.69,3702821,-3859.34,12560.4,-3859.34,4.75,-1,1,-3,18,0
460,1.95,17684.5,-70735.76,222409.2633,95.95,2.33,3,-2,1,-4,0
461,8.17,3259796.93,-1836.34,4062.82,3.06,8.83,-1,0,-3,15,0
462,65.5,3671854.37,596334.07,62327.455,-298.17,5.58,3,0,1,15,0
463,1.11,101772.28,-169513.62,48.045,160.78,3.08,3,0,1,25,0
464,49665.86162,16523791.02,-84993.62,222409.2633,83.33,5.67,3,-2,1,-4,0
465,7.5,148482.49,-2495,222409.2633,0.55,2.25,3,-2,1,-4,0
466,770.09,150967910.1,147517.77,0,-101.32,3.25,3,0,1,21,0
467,68.42,13412098.47,37699,-132106.06,-25.89,4.42,3,0,1,21,1
468,0.28,25528.09,-103399.34,1031.68,98.07,1.92,3,1,1,11,0
469,0.14,34564.35,-1235.65,38.615,1.97,6,-1,0,-3,15,1
470,9.03,1269985.67,170702.02,21227.165,-167.35,7.25,3,1,1,13,1
471,3.45,843893.8,12140.42,48726.47,-19.33,7.83,3,1,1,17,1
472,74.17,7543032.71,-1638384.53,104902.72,1975.74,14.17,3,0,1,18,0
473,0.25,60415.86,-5437.33,222409.2633,8.66,2,3,-2,1,-4,0
474,1.58,386661.53,2828.53,48.06,-4.5,1.67,3,0,1,20,0
475,5.71,1399339.13,-23405.48,7849.67,37.28,1.42,3,1,1,12,0
476,0.01,990.1,-1610,222409.2633,1.58,1.5,3,-2,1,-4,0
477,5.95,2372255.58,27283.47,3523.27,-45.47,2.58,-1,0,-3,12,0
478,11.47,643218.75,-1152.53,31952.465,0.58,4.83,3,1,1,18,0
479,11.21,1140023.57,-473.89,1700.99,0.57,1.92,3,0,1,15,0
480,5.54,3067129.9,-54094.53,933.045,-54094.53,5.25,3,0,1,17,1
481,20.62,2097298.19,122326.17,33981.575,-147.51,2.83,-1,1,-3,21,0
482,42.36,10376026.29,111300.1,40932.25,-177.26,3,-1,0,-3,17,0
483,1.31,319844.26,-75209.62,1951.955,119.78,1.42,3,0,1,16,0
484,0.97,99009.9,-205023.07,0,247.24,2.58,3,0,1,18,0
485,8.37,3446080.22,2512423.8,0,2512423.8,4.58,-1,0,-3,13,0
486,1.7,677888.36,4015.85,0,-6.69,1,-1,0,-3,12,0
487,20.58,4033670.38,-84609.76,142730.4,58.11,7.42,3,1,1,14,1
488,49665.86162,16523791.02,-19653.66,0,8.38,2.25,3,0,1,20,0
489,0.26,14851.49,1073.84,222409.2633,-0.54,1.08,3,-2,1,-4,0
490,3.64,892544.67,-193.59,0,0.31,4.33,3,0,1,21,1
491,0.37,89728.92,1987.25,0,-3.16,6,3,0,1,12,1
492,92.62,9419474.18,1788436.76,341892.74,-2156.69,5.5,3,1,1,17,1
493,0.56,137623.76,-47738.69,222409.2633,76.03,1.42,3,-2,1,-4,0
494,26.49,5192576.04,-169700.05,22993.04,116.56,3.5,3,1,1,18,0
495,49665.86162,16523791.02,829048.9088,0,10191.70409,9.33,3,0,1,24,1
496,5.53,1354017.17,26262.61,7711.3,-41.83,1.67,3,1,1,15,0
497,2.01,1113770.12,1294.75,222409.2633,1294.75,17.33,3,-2,1,-4,0
498,2.09,212871.29,27550,222409.2633,-33.22,4.75,3,-2,1,-4,1
499,7.69,4261521.25,4724.25,165539.24,4724.25,27.75,3,1,1,17,1
500,1.03,144763.2,-31086.57,15336.445,30.48,2.92,3,0,1,15,0
501,64.55,6565176.48,-1411832,14445.36,1702.54,6.33,3,1,1,17,1
502,4.89,1196805.22,7430.28,0,-11.83,6.75,3,0,1,21,1
503,577.09,32352391.33,243321.27,0,-121.66,4,3,0,1,26,1
504,1.08,445855.23,-16277.04,232.9,-16277.04,1.17,-1,1,-3,10,0
505,2.77,1103561.87,-2705.55,3938.715,4.51,1.5,3,0,1,12,0
506,14.88,2093736.27,-968752.98,51210.11,949.76,6.25,3,0,1,14,1
507,9.14,1286504.9,-20307.65,7014.87,19.91,4.92,3,1,1,17,0
508,0.03,7326.74,-37890.52,36.63,60.34,1.33,3,0,1,12,0
509,7.66,151712.05,-11480,222409.2633,2.55,2.08,3,-2,1,-4,0
510,5.15,1009150.42,-46392.45,8525.625,31.86,6.58,3,0,1,17,1
511,274.26,53765042.48,2049791.81,38578.665,-1407.86,14.58,3,1,1,21,0
512,18.87,1919455.97,-607178.65,59645.265,732.2,6.33,3,1,1,18,0
513,61.86,8704068.59,13030.97,39103.525,-12.78,5.75,3,1,1,17,1
514,0.24,97087.38,-22433,7281.55,37.39,6.25,-1,0,-3,18,1
515,3.94,554455.44,-25083.63,0,24.59,6.83,3,0,1,18,1
516,49665.86162,16523791.02,-1118506.84,0,1096.58,1.42,3,0,1,13,0
517,37.22,9115015.2,-486139.16,97488.01,774.22,7.58,3,1,1,17,0
518,16.65,2342737.61,4664.61,5765.025,-4.57,5,3,1,1,18,0
519,25.29,3558883.79,31244.53,97273.345,-30.63,3.42,3,0,1,17,0
520,26.71,2440151.84,38374.3,222409.2633,-36.4,6.33,3,-2,1,-4,0
521,0.35,140114.85,-63997.64,306.515,106.66,2.67,-1,0,-3,24,0
522,1.27,504780.02,407.11,5156.23,-0.68,2.08,-1,0,-3,21,0
523,0.05,9702.97,-441.49,222409.2633,0.3,0.83,3,-2,1,-4,0
524,11.57,2834915.47,-22381.35,2595.075,35.64,5.67,3,1,1,11,1
525,49665.86162,734.51,-69906.41,59.69,111.33,1.83,3,0,1,15,0
526,19.11,4680955.15,16401.69,8052.09,-26.12,3.67,3,1,1,17,0
527,1.85,188310.42,-87581.07,139.075,105.61,3,-1,1,-3,11,0
528,3.3,1317092.12,8301.34,6679.335,-13.84,1.33,-1,0,-3,15,0
529,0.23,12871.28,-2550.25,222409.2633,1.28,3.92,3,-2,1,-4,1
530,2.64,370833.32,-7688.38,529.705,7.54,5.17,3,0,1,21,1
531,0.15,61749.47,-15298.14,352.61,25.5,2.58,-1,1,-3,12,0
532,0.57,139147.08,-754.63,3441.065,1.2,2.67,-1,1,-3,21,0
533,81,7752293.56,12266.25,1508.465,-12.27,1,-1,1,-3,10,0
534,0.55,107769.92,-3875.85,8443.095,2.66,4.5,-1,0,-3,17,1
535,5.64,1380225.36,7314.63,1625.425,-11.65,3.17,3,0,1,21,0
536,8.92,907632.21,-1595.03,222409.2633,1.92,9,3,-2,1,-4,0
537,1.32,322746.48,-1962.38,15721.6,3.13,5.75,-1,0,-3,20,0
538,82.45,16162612.33,407578.82,146313.26,-279.94,3.33,3,1,1,21,0
539,21.31,5220502.87,106690.84,133111.385,-169.92,12.83,3,1,1,17,0
540,1.52,213938.45,-14696.48,6561.94,14.41,2.17,3,1,1,17,0
541,49665.86162,16523791.02,-31400,283.98,15.7,3.75,3,0,1,21,0
542,99.09,54885836.06,1200739.17,1370738.34,1200739.17,15.83,3,1,1,18,1
543,158.56,31084250.07,766371.23,1171335.035,-526.37,6.17,3,1,1,20,1
544,4.68,658112.28,1533.58,15886.145,-1.5,4.33,3,0,1,21,1
545,1.54,216797.08,-8756.98,4875.495,8.59,6.25,3,1,1,21,1
546,1.39,195695.03,13769.66,3006.55,-13.5,6.33,3,0,1,15,1
547,4.38,615678.06,240748.34,4966.035,-236.03,5.75,3,0,1,15,1
548,3.48,489697.94,-192785.15,209.845,189.01,4.67,3,0,1,21,1
549,6.83,961651.95,26450.91,149.06,-25.93,5.25,-1,0,-3,12,1
550,1.38,271475.26,-56523.03,4313.115,38.82,5.33,-1,0,-3,18,1
551,57.05,13972091.17,10805.47,0,-17.21,5.17,-1,0,-3,21,1
552,1.07,149875.21,-14892.33,4948.935,14.6,5.92,3,0,1,18,1
553,78.18,11000747.95,518124.64,110970.805,-507.97,6.75,3,1,1,18,1
554,17.34,3399346.69,39142.87,5973.62,-26.88,6.67,3,0,1,33,1
555,444.56,87150426.58,4286056.97,3851215.035,-2943.8,15.25,3,1,1,17,1
556,14.14,3462579.31,-185680.71,6455.485,295.71,6.25,3,1,1,17,1
557,22.59,12510296.1,-10314.53,44986.4,-10314.53,5.25,3,1,1,16,1
558,7.57,4193633.9,-10764.01,80662.28,-10764.01,7.5,3,1,1,17,1
559,7.9,4374433.58,20410.88,42136.845,20410.88,4.75,-1,1,-3,21,1
560,47.22,26151997.93,494768.01,541951.33,494768.01,5.42,3,1,1,18,1
561,1.44,281553.4,-401739.21,0,275.93,4.08,3,0,1,29,1
562,0.07,38637.18,-16075.41,21515.99,-16075.41,4.33,3,1,1,30,1
563,34.15,18914468.92,1119104.36,150012.495,1119104.36,4.33,3,1,1,17,1
564,51.33,12571258.83,605321.62,137588.345,-964.03,8.17,3,0,1,18,1
565,41.72,10218977.86,39241.44,55871.825,-62.5,18.42,3,1,1,17,1
566,32.76,6423236.73,-270738.18,-241397.95,185.95,11,3,0,1,20,1
567,1.09,266872.57,-33093.59,15598.355,52.7,7,3,1,1,17,1
568,1.91,468340.91,-6308.18,34221.515,10.05,6.25,3,1,1,17,1
569,24.4,13514764.59,70281.9,277300.37,70281.9,15.17,3,1,1,21,1
570,16.42,9093669.02,-7662.64,0,-7662.64,7,3,0,1,14,1
571,1.86,1032634.56,7632.79,1352.845,7632.79,5.42,3,1,1,15,1
572,6.65,1302978.77,-21249.75,42317.17,14.6,5.42,3,1,1,16,1
573,7.65,1873668,-283260.33,31878.82,451.12,11.67,3,1,1,20,1
574,78.18,11000747.95,518124.64,110970.805,-507.97,6.75,3,1,1,18,1
575,11.4,1604338,-2699.2,22374.125,2.65,20.42,-1,1,-3,15,1
576,18.36,3599916.25,767826.54,148735.615,-527.37,6.08,3,1,1,17,1
577,2424.37,593793045.8,1039030.51,2115356.085,-1654.76,15.92,3,1,1,17,1
578,1096.09,268460297.3,71239.94,530530.56,-113.46,15,3,1,1,17,0
579,21.2,4155372.84,84005.07,21736.13,-57.7,2.42,-1,0,-3,12,0
580,1.42,144228.15,27162.9,3521.145,-32.76,5.25,3,0,1,21,1
581,2.87,1144077.99,-77626.3,14983.63,129.38,3.83,3,0,1,21,0
582,49665.86162,16523791.02,-760.13,0,0.52,3.33,3,0,1,32,0
583,35.42,2550175.08,-5310147.3,5788.165,2264.03,3,3,0,1,18,0
584,4.52,886023.41,17127.02,2986.565,-11.76,1.33,-1,0,-3,12,0
585,49665.86162,16523791.02,-202068.18,222409.2633,321.81,4.42,3,-2,1,-4,1
586,0.75,75876.27,2419.65,222409.2633,-2.92,1.75,3,-2,1,-4,0
587,1.59,161400.92,-3878.5,321.115,4.68,1.67,3,0,1,18,0
588,12.73,5075576.35,21888.49,93863.81,-36.48,3.58,-1,1,-3,20,0
589,1.5,367000,-565.87,0,0.9,4.33,-1,0,-3,21,1
590,16.05,3931660.81,-985.61,564.005,1.57,2.83,3,0,1,21,0
591,0.13,32172.8,-8862,222409.2633,14.11,2.58,3,-2,1,-4,0
592,0.82,456500.01,-148577.57,7528.22,-148577.57,1.75,3,0,1,15,0
593,1.03,573002.24,-914.65,4409.945,-914.65,5.42,3,1,1,17,1
594,5.55,564021.3,1264.61,2816.31,-1.53,5.58,3,0,1,12,1
595,5.51,1079622.13,67437.39,14017.11,-46.32,3.58,3,0,1,21,0
596,4.19,400953.45,-238794.01,801.41,238.79,1.58,3,0,1,18,0
597,1.29,131626.42,-27934.15,2802.375,33.69,6.33,-1,0,-3,21,1
598,5.05,283018.86,19582.95,2821.7,-9.79,3.08,3,1,1,11,0
599,1.86,455066.39,-46130.53,13973.97,73.47,8.75,3,0,1,17,1
600,1.17,164242.97,86288.66,10.52,-84.6,2.58,3,1,1,14,0
601,6.65,2652667.19,-190478.45,49000.66,317.46,2.92,3,0,1,24,0
602,5.86,824465.9,-1001.63,222409.2633,0.98,5.92,3,-2,1,-4,1
603,1.07,108724.18,-18597.26,146.68,22.43,4.08,3,1,1,12,0
604,0.29,69934.71,-67307.94,37.965,107.19,5.42,3,0,1,18,0
605,0.61,148714.74,-89962.94,2073.695,143.27,11.33,3,1,1,17,0
606,0.11,6419,-10461.5,0,5.23,2.33,3,0,1,27,0
607,254.61,35825649.51,10603649.22,1208862.385,-10395.73,14.25,3,1,1,18,0
608,6.32,642987.59,70620.52,436.895,-85.16,6.5,3,0,1,18,1
609,2.78,680260.78,-2024.96,179.68,3.22,1.33,-1,0,-3,15,0
610,6.69,1310751.33,-101110.16,2052.165,69.45,4.25,3,0,1,21,1
611,528365,528365,-9353.11,0,-9353.11,5.42,3,0,1,18,1
612,25.14,4927522.85,68349.93,94850.435,-46.94,3.58,3,1,1,21,0
613,10.73,73171.19,-309.14,0,-309.14,3.42,3,0,1,18,0
614,3.71,727571.56,8922,10378.47,-6.13,4.17,3,0,1,18,1
615,49665.86162,16523791.02,-121262.35,0,146.23,2.17,3,0,1,18,0
616,14.39,5738118.05,54476.91,25215.165,-90.79,2.83,-1,0,-3,21,0
617,5.99,609708.74,-196813.15,5940.29,237.34,2.42,-1,0,-3,15,0
618,10.12,567216.24,48721.78,3953.525,-24.36,7.08,3,0,1,21,1
619,0.03,5544.56,-36544.74,0,25.1,2.42,3,0,1,9,0
620,0.82,83331.21,-370417.45,11488.3,446.69,2.75,3,0,1,15,0
621,49665.86162,16523791.02,-3385985.41,0,3385.99,2.83,3,0,1,20,0
622,0.82,199928.36,995.71,0,-1.59,10.08,-1,0,-3,21,1
623,49665.86162,16523791.02,-431336.4,0,520.15,2.33,3,0,1,21,0
624,49665.86162,16523791.02,-53270.03,222409.2633,-53270.03,5.5,3,-2,1,-4,1
625,1,141288.73,-60185.19,104025.59,59.01,4.67,3,0,1,21,0
626,1.62,397884.88,-627.36,80234.34,1,2.83,-1,1,-3,21,0
627,32.24,3279471.64,-48862.47,0,58.92,2.75,3,0,1,15,0
628,49665.86162,16523791.02,-19041.46,222409.2633,30.33,7.83,3,-2,1,-4,1
629,5.09,2029634.05,-195466.54,3555.435,325.78,3,3,1,1,11,0
630,2.84,289122.39,-41851.27,2751.28,50.47,3.67,3,0,1,17,0
631,9.97,2442707.96,-2252.11,10707.635,3.59,5.67,3,0,1,21,1
632,3.49,683456.69,122956.65,21059.36,-84.45,5.67,3,0,1,18,1
633,1.34,739800.84,-35551.08,55747.405,-35551.08,2.5,-1,1,-3,18,0
634,3.94,772659.42,37982.96,1916.77,-26.09,1.58,3,0,1,15,0
635,4.24,1037563.72,-308210.7,96915.455,490.86,4.58,-1,1,-3,21,1
636,28.29,15670220.5,279066.98,153817.7,279066.98,4.33,3,1,1,16,1
637,1.07,262793.53,-74637.16,133.76,118.87,1.75,-1,0,-3,16,0
638,0.09,47203.55,2489.86,0,2489.86,5.58,3,0,1,21,1
639,1.19,290843.4,2123.77,0,-3.38,1.83,3,0,1,12,0
640,6.47,466055.01,-346.73,4714.02,0.15,2.58,3,0,1,21,0
641,187.32,77100128.48,3549006.82,1273260.33,3549006.82,10.83,3,1,1,21,0
642,21.03,8655875.67,-5907538.61,36333.93,-5907538.61,1.25,3,1,1,14,0
643,1.98,788742.79,11205.59,4492.6,-18.68,2.25,3,0,1,20,0
644,53.63,5454309.08,-15365.83,100204.2,18.53,4.75,3,0,1,15,1
645,3.68,1466101.67,5218.66,8363.095,-8.7,4.17,3,0,1,18,1
646,116.04,28420530.51,671671.2,176360.2,-1069.7,2,3,1,1,17,0
647,17.9,4384222.39,-218.36,50464.115,0.35,3.75,-1,0,-3,18,0
648,55.41,5635236.85,379418.8,233303.645,-457.54,6.5,3,1,1,17,1
649,15.24,1549834.96,-990090.28,7864.08,1193.96,2.58,3,0,1,18,0
650,2.73,669204.33,-36152.25,2170.69,57.58,2.5,-1,0,-3,15,0
651,1.95,381374.66,-152877.2,175.59,105,3.83,3,0,1,29,0
652,7.99,1956142.05,5700,4666.32,-9.08,3.58,-1,1,-3,21,0
653,0.38,93069.31,1900.32,222409.2633,-3.03,1.67,3,-2,1,-4,0
654,0.45,45544.55,-683.56,0,0.82,2,-1,0,-3,15,0
655,0.13,50000,-7762.6,222409.2633,12.94,1.08,3,-2,1,-4,0
656,0.18,36212.46,4803.46,0,-3.3,2.25,-1,0,-3,21,0
657,5.94,604353.22,-683.07,222409.2633,0.82,2.83,3,-2,1,-4,0
658,0.95,233863.79,-195426.98,0,311.24,5.25,3,0,1,36,0
659,23.62,1324114.28,3572.1,2185.08,-1.79,5.58,3,1,1,20,0
660,164.75,23181880.53,875022.38,530522.03,-857.87,6.33,3,1,1,18,1
661,5.5,773889.12,209422.42,9284.49,-205.32,6.25,3,0,1,21,1
662,2.29,321571.31,48348.6,58.25,-47.4,6.17,3,0,1,26,1
663,3.59,505062.96,16602.96,4339.805,-16.28,3.83,3,0,1,18,1
664,1.43,200522.77,-32005.14,26560.285,31.38,5,3,1,1,21,1
665,1.48,290383.63,-69757.75,10781.055,47.91,12.75,3,1,1,37,1
666,9.85,2412281.53,-453204.44,29469.02,721.77,7.25,3,1,1,21,1
667,7.56,1850930.06,3776.42,0,-6.01,4.08,-1,0,-3,21,1
668,0.28,38777.56,-89229.82,259.665,87.48,5.58,3,0,1,16,1
669,1.47,360106.19,-14657.85,1032.82,23.34,4.25,3,0,1,33,1
670,97.39,53940491.86,-1363032.22,1544556.16,-1363032.22,7.83,3,1,1,17,1
671,382.36,74957221.95,9937330.74,1325609.125,-6825.28,6.67,3,1,1,18,1
672,8.97,4967437.77,-590109.32,17065.31,-590109.32,14,3,0,1,16,1
673,2.53,496089.39,4721.06,3505.11,-3.24,5.17,-1,1,-3,21,1
674,6.51,3605147.55,-1825.77,2574.385,-1825.77,7.17,3,0,1,18,1
675,12.39,4938623.08,36120.3,31746.415,-60.2,5.08,-1,0,-3,15,1
676,5.19,2871900.66,4238.79,-56916.635,4238.79,5.08,3,0,1,17,1
677,9.14,1285447.04,101454.45,29662.895,-99.47,18.83,3,1,1,18,1
678,27.92,5528749.12,10419.59,271245.035,-15.91,6.83,3,1,1,17,1
679,10.94,6058187.52,109255.05,163506.15,109255.05,15.33,3,1,1,20,1
680,53.67,13144881.39,266800.46,178202.78,-424.91,4.17,-1,1,-3,17,1
681,44.39,8702491.33,-89611.98,194572.665,61.55,6.17,3,1,1,17,1
682,6.03,1478093.46,-118347.64,4224.16,188.48,6.25,3,1,1,21,1
